model-id,language,repository,task,score,coverage,files-executed,files-executed-maximum-reachable,generate-tests-for-file-character-count,processing-time,response-character-count,response-no-error,response-no-excess,response-with-code,tests-passing
openrouter/google/gemma-7b-it,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,187,1866,199,1,1,1,0
openrouter/google/gemma-7b-it,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,189,1936,199,1,1,1,0
openrouter/google/gemma-7b-it,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,199,1713,211,1,1,1,0
openrouter/google/gemma-7b-it,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,306,1940,316,1,1,1,0
openrouter/google/gemma-7b-it,java,java/light,write-tests,120,50,1,23,23024,93471,23316,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests,230,160,1,23,22848,104063,23144,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests,412,340,3,23,21587,96574,21885,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests,412,340,3,23,23940,101648,24239,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests,69,0,0,23,20855,84976,21145,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests-symflower-fix,120,50,1,23,23024,93471,23316,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests-symflower-fix,230,160,1,23,22848,104063,23144,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests-symflower-fix,412,340,3,23,21587,96574,21885,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests-symflower-fix,412,340,3,23,23940,101648,24239,23,23,23,0
openrouter/google/gemma-7b-it,java,java/light,write-tests-symflower-fix,69,0,0,23,20855,84976,21145,23,23,23,0
openrouter/google/gemma-7b-it,java,java/mistakes,code-repair,105,90,1,5,1054,9791,1311,5,4,5,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests,14,10,1,1,137,1657,149,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests,14,10,1,1,137,1702,149,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests,14,10,1,1,137,1828,151,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests,3,0,0,1,118,1531,130,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests,3,0,0,1,118,1536,130,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,1657,149,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,1702,149,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,1828,151,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests-symflower-fix,3,0,0,1,118,1531,130,1,1,1,0
openrouter/google/gemma-7b-it,java,java/plain,write-tests-symflower-fix,3,0,0,1,118,1536,130,1,1,1,0
openrouter/google/gemma-7b-it,java,java/transpile,transpile,15,0,0,5,1795,11449,1864,5,5,5,0
openrouter/google/gemma-7b-it,java,java/transpile,transpile,15,0,0,5,1841,12033,1910,5,5,5,0
openrouter/google/gemma-7b-it,java,java/transpile,transpile,46,0,1,5,1638,11836,1707,5,5,5,30
openrouter/google/gemma-7b-it,java,java/transpile,transpile,46,0,1,5,1681,11305,1749,5,5,5,30
openrouter/google/gemma-7b-it,java,java/transpile,transpile,97,0,2,5,1719,10645,1789,5,5,5,80
openrouter/google/gemma-7b-it,java,java/transpile,transpile-symflower-fix,15,0,0,5,1795,11449,1864,5,5,5,0
openrouter/google/gemma-7b-it,java,java/transpile,transpile-symflower-fix,15,0,0,5,1841,12033,1910,5,5,5,0
openrouter/google/gemma-7b-it,java,java/transpile,transpile-symflower-fix,46,0,1,5,1638,11836,1707,5,5,5,30
openrouter/google/gemma-7b-it,java,java/transpile,transpile-symflower-fix,46,0,1,5,1681,11305,1749,5,5,5,30
openrouter/google/gemma-7b-it,java,java/transpile,transpile-symflower-fix,97,0,2,5,1719,10645,1789,5,5,5,80
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests,176,110,5,23,20782,80215,21021,23,19,19,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests,182,120,3,23,23610,83499,23840,23,18,18,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests,188,120,3,23,21378,79558,21641,23,21,21,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests,199,130,4,23,20871,80528,21124,23,21,21,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests,247,180,6,23,23265,80839,23502,23,19,19,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests-symflower-fix,239,170,8,23,20782,82075,21021,23,19,19,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests-symflower-fix,276,210,7,23,23610,84672,23840,23,18,18,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests-symflower-fix,323,250,8,23,20871,82070,21124,23,21,21,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests-symflower-fix,363,290,8,23,21378,80808,21641,23,21,21,0
openrouter/google/palm-2-chat-bison,golang,golang/light,write-tests-symflower-fix,432,360,11,23,23265,81953,23502,23,19,19,0
openrouter/google/palm-2-chat-bison,golang,golang/mistakes,code-repair,150,130,5,5,641,7886,712,5,5,5,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests,14,10,1,1,97,1531,112,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests,14,10,1,1,97,1539,112,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests,14,10,1,1,97,1607,112,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests,3,0,0,1,149,1595,164,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests,3,0,0,1,2245,6206,2260,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,149,1856,164,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,97,1531,112,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,97,1539,112,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,97,1607,112,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,2245,6206,2260,1,1,1,0
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile,239,0,4,5,1747,10677,1802,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile,239,0,4,5,1747,9319,1802,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile,239,0,4,5,1810,8451,1865,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile,239,0,4,5,1848,9373,1903,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile,270,0,5,5,1735,8980,1790,5,5,5,250
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1747,10677,1802,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1747,9319,1802,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1810,8451,1865,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1848,9373,1903,5,5,5,220
openrouter/google/palm-2-chat-bison,golang,golang/transpile,transpile-symflower-fix,270,0,5,5,1735,8980,1790,5,5,5,250
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests,3,0,0,1,228,1563,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests,3,0,0,1,228,1568,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests,3,0,0,1,228,1570,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests,3,0,0,1,228,1593,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests,3,0,0,1,228,967,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,228,1563,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,228,1568,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,228,1570,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,228,1593,241,1,1,1,0
openrouter/google/palm-2-chat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,228,967,241,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests,218,150,3,23,21219,75401,21467,23,21,21,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests,231,160,4,23,21216,80067,21475,23,22,22,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests,242,170,5,23,18366,71643,18621,23,22,22,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests,314,240,7,23,21524,78434,21781,23,22,22,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests,316,240,7,23,20360,73922,20617,23,23,23,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests-symflower-fix,376,300,9,23,21216,81407,21475,23,22,22,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests-symflower-fix,416,340,9,23,18366,72681,18621,23,22,22,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests-symflower-fix,431,350,12,23,20360,75359,20617,23,23,23,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests-symflower-fix,434,360,9,23,21219,77175,21467,23,21,21,0
openrouter/google/palm-2-codechat-bison,golang,golang/light,write-tests-symflower-fix,468,390,11,23,21524,79436,21781,23,22,22,0
openrouter/google/palm-2-codechat-bison,golang,golang/mistakes,code-repair,150,130,5,5,724,7791,795,5,5,5,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests,14,10,1,1,74,1301,85,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests,14,10,1,1,81,1237,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests,14,10,1,1,81,1503,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests,14,10,1,1,81,1551,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests,14,10,1,1,81,1629,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,74,1301,85,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,81,1237,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,81,1503,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,81,1551,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,81,1629,92,1,1,1,0
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile,239,0,4,5,1533,10037,1588,5,5,5,220
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile,270,0,5,5,1533,8174,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile,270,0,5,5,1533,8442,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile,270,0,5,5,1533,8921,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile,270,0,5,5,1533,9088,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1533,10037,1588,5,5,5,220
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile-symflower-fix,270,0,5,5,1533,8174,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile-symflower-fix,270,0,5,5,1533,8442,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile-symflower-fix,270,0,5,5,1533,8921,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,golang,golang/transpile,transpile-symflower-fix,270,0,5,5,1533,9088,1588,5,5,5,250
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests,3,0,0,1,141,1423,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests,3,0,0,1,141,1428,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests,3,0,0,1,141,1458,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests,3,0,0,1,141,1508,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests,3,0,0,1,141,821,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,141,1423,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,141,1428,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,141,1458,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,141,1508,154,1,1,1,0
openrouter/google/palm-2-codechat-bison,java,java/plain,write-tests-symflower-fix,3,0,0,1,141,821,154,1,1,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests,454,380,13,23,16699,203633,22169,23,15,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests,526,450,15,23,16738,203855,20483,23,15,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests,539,460,15,23,18886,188717,20563,23,18,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests,587,510,14,23,14599,153116,16136,23,17,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests,619,540,17,23,16739,176545,19992,23,16,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests-symflower-fix,485,410,14,23,16699,203867,22169,23,15,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests-symflower-fix,557,480,16,23,16738,204318,20483,23,15,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests-symflower-fix,619,540,17,23,16739,176545,19992,23,16,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests-symflower-fix,651,570,17,23,18886,189272,20563,23,18,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/light,write-tests-symflower-fix,812,730,19,23,14599,154770,16136,23,17,23,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/mistakes,code-repair,113,100,4,5,709,11361,1525,5,0,4,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests,1,0,0,1,225,2359,225,1,0,0,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests,14,10,1,1,74,1893,84,1,1,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests,2,0,0,1,122,2732,380,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests,2,0,0,1,142,6153,1120,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests,2,0,0,1,79,2827,371,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests-symflower-fix,1,0,0,1,225,2359,225,1,0,0,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,74,1893,84,1,1,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,122,2732,380,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,142,6153,1120,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,79,2827,371,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile,176,0,3,5,1344,23046,2528,5,3,5,160
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile,176,0,3,5,901,17309,2198,5,3,5,160
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile,197,0,4,5,1021,16153,1771,5,3,5,180
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile,238,0,4,5,1425,16234,1825,5,4,5,220
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile,249,0,5,5,1497,16676,1731,5,4,5,230
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile-symflower-fix,176,0,3,5,1344,23046,2528,5,3,5,160
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile-symflower-fix,176,0,3,5,901,17309,2198,5,3,5,160
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile-symflower-fix,197,0,4,5,1021,16153,1771,5,3,5,180
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile-symflower-fix,238,0,4,5,1425,16234,1825,5,4,5,220
openrouter/meta-llama/codellama-34b-instruct,golang,golang/transpile,transpile-symflower-fix,249,0,5,5,1497,16676,1731,5,4,5,230
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests,1263,1190,11,23,21457,202443,24036,23,16,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests,1464,1390,15,23,20576,260228,25661,23,13,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests,1561,1490,12,23,18438,143847,23218,23,13,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests,1964,1890,15,23,21855,169047,25603,23,13,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests,2483,2400,19,23,20521,243305,22731,23,18,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests-symflower-fix,1263,1190,11,23,21457,202443,24036,23,16,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests-symflower-fix,1464,1390,15,23,20576,260228,25661,23,13,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests-symflower-fix,1561,1490,12,23,18438,143847,23218,23,13,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests-symflower-fix,1964,1890,15,23,21855,169047,25603,23,13,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/light,write-tests-symflower-fix,2483,2400,19,23,20521,243305,22731,23,18,23,0
openrouter/meta-llama/codellama-34b-instruct,java,java/mistakes,code-repair,346,330,4,5,840,17219,2029,5,2,5,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests,13,10,1,1,136,3923,655,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests,13,10,1,1,210,3507,559,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests,14,10,1,1,136,1797,148,1,1,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests,14,10,1,1,137,1769,149,1,1,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests,2,0,0,1,294,5033,786,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests-symflower-fix,13,10,1,1,136,3923,655,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests-symflower-fix,13,10,1,1,210,3507,559,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,136,1797,148,1,1,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,1769,149,1,1,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/plain,write-tests-symflower-fix,2,0,0,1,294,5033,786,1,0,1,0
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile,143,0,3,5,2369,22908,3013,5,1,4,130
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile,165,0,3,5,1909,18436,2277,5,2,5,150
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile,184,0,4,5,1570,81899,5826,5,1,4,170
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile,196,0,4,5,2829,25698,3535,5,2,5,180
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile,219,0,5,5,2067,21131,2476,5,4,5,200
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile-symflower-fix,143,0,3,5,2369,22908,3013,5,1,4,130
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile-symflower-fix,165,0,3,5,1909,18436,2277,5,2,5,150
openrouter/meta-llama/codellama-34b-instruct,java,java/transpile,transpile-symflower-fix,184,0,4,5,1570,81899,5826,5,1,4,170
